"7/4/2013 12:00:00 AM","EMC             ","NYSE    ","23.969999"
"7/4/2013 12:00:00 AM","FRX             ","NYSE    ","41.830002"
"7/4/2013 12:00:00 AM","GE              ","NYSE    ","22.91"
"7/4/2013 12:00:00 AM","GM              ","NYSE    ","34.139999"
"7/4/2013 12:00:00 AM","GS              ","NYSE    ","150.429993"
"7/4/2013 12:00:00 AM","IBM             ","NYSE    ","193.25"
"7/4/2013 12:00:00 AM","JPM             ","NYSE    ","52.77"
"7/4/2013 12:00:00 AM","KO              ","NYSE    ","40.490002"
"7/4/2013 12:00:00 AM","MCO             ","NYSE    ","60.040001"
"7/4/2013 12:00:00 AM","MDT             ","NYSE    ","51.529999"
"7/4/2013 12:00:00 AM","MRK             ","NYSE    ","46.549999"
"7/4/2013 12:00:00 AM","PFE             ","NYSE    ","27.65"
"7/4/2013 12:00:00 AM","PG              ","NYSE    ","78.57"
"7/4/2013 12:00:00 AM","PSX             ","NYSE    ","57.68"
"7/4/2013 12:00:00 AM","T               ","NYSE    ","35.619999"
"7/4/2013 12:00:00 AM","USB             ","NYSE    ","36.349998"
"7/4/2013 12:00:00 AM","WFC             ","NYSE    ","41.220001"
"7/4/2013 12:00:00 AM","WMT             ","NYSE    ","74.760002"
"7/4/2013 12:00:00 AM","XOM             ","NYSE    ","90.690002"
"7/4/2013 12:00:00 AM","AAPL            ","OTC     ","420.799988"
"7/4/2013 12:00:00 AM","AMGN            ","OTC     ","95.809998"
"7/4/2013 12:00:00 AM","AMZN            ","OTC     ","284.029999"
"7/4/2013 12:00:00 AM","BKNG            ","OTC     ","845.400024"
"7/4/2013 12:00:00 AM","CHTR            ","OTC     ","127.639999"
"7/4/2013 12:00:00 AM","DELL            ","OTC     ","14.33"
"7/4/2013 12:00:00 AM","DTV             ","OTC     ","63.080002"
"7/4/2013 12:00:00 AM","EBAY            ","OTC     ","53.169998"
"7/4/2013 12:00:00 AM","FB              ","OTC     ","24.52"
"7/4/2013 12:00:00 AM","FDML            ","OTC     ","9.92"
"7/4/2013 12:00:00 AM","HOLX            ","OTC     ","19.030001"
"7/4/2013 12:00:00 AM","MSFT            ","OTC     ","34.009998"
"7/4/2013 12:00:00 AM","NFLX            ","OTC     ","220.910004"
"7/4/2013 12:00:00 AM","PEP             ","OTC     ","80.730003"
"7/4/2013 12:00:00 AM","QQQ             ","OTC     ","72.040001"
"7/4/2013 12:00:00 AM","YHOO            ","OTC     ","25.59"
"7/4/2013 12:00:00 AM","EEM             ","P       ","37.580002"
"7/5/2013 12:00:00 AM","AGN             ","NYSE    ","126.370003"
"7/5/2013 12:00:00 AM","AIG             ","NYSE    ","45.189999"
"7/5/2013 12:00:00 AM","APD             ","NYSE    ","91.879997"
"7/5/2013 12:00:00 AM","AXP             ","NYSE    ","76.309998"
"7/5/2013 12:00:00 AM","BAC             ","NYSE    ","13.06"
"7/5/2013 12:00:00 AM","BAX             ","NYSE    ","69.879997"
"7/5/2013 12:00:00 AM","COP             ","NYSE    ","62.310001"
"7/5/2013 12:00:00 AM","CP              ","NYSE    ","120.43"
"7/5/2013 12:00:00 AM","CVI             ","NYSE    ","44.540001"
"7/5/2013 12:00:00 AM","CVX             ","NYSE    ","120.510002"
"7/5/2013 12:00:00 AM","DAL             ","NYSE    ","19"
"7/5/2013 12:00:00 AM","DVA             ","NYSE    ","114.559998"
"7/5/2013 12:00:00 AM","EMC             ","NYSE    ","24.129999"
"7/5/2013 12:00:00 AM","FRX             ","NYSE    ","42.389999"
"7/5/2013 12:00:00 AM","GE              ","NYSE    ","23.24"
"7/5/2013 12:00:00 AM","GM              ","NYSE    ","34.669998"
